Keyword,Location,rating,Company,Job_title,Place,salary,post_date,Job_URLs,Job_description
 Software quality assurance tester ,United States,4.1,Horizon Industries,Testing Specialist,"Vienna, VA",$90K - $105K (Employer est.),12d,https://www.glassdoor.com/partner/jobListing.htm?pos=307&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8eeeaf7c&cb=1743695075670&jobListingId=1009681631320&jrtk=5-yul1-0-1inu56luol50r800-32e0521003f8e0f2,"DLA CE Cert IA Role/Function: MuleSoft Certified Integration Associate The contractor shall meet the certification requirements within 1-2 months after the…&hellip;
      
        Skills: Management, AWS, Software development, APIs, Software testing
      
    "
 Software quality assurance tester ,United States,3.3,Quest Diagnostics,Principal Software Quality Engineer (Remote),"Secaucus, NJ",$119K - $170K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=308&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_ab0f4007&cb=1743695075670&jobListingId=1009541447416&jrtk=5-yul1-0-1inu56luol50r800-5bb1f1ab8de5d2ff,"Provide guidance on, and participate in software development activities including design and code reviews, requirements analysis and tracing, defect tracking…&hellip;
      
        Skills: Jira, Mobile applications, System design, Quality management, Analysis skills
      
    "
 Software quality assurance tester ,United States,4.2,Softcrylic Technology Solutions,Test Automation Architect,Remote,,17d,https://www.glassdoor.com/partner/jobListing.htm?pos=309&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8e78ea3a&cb=1743695075670&jobListingId=1009675571102&jrtk=5-yul1-0-1inu56luol50r800-a978b68f70d27c0b,"We bring a unique combination of engineering and strategy to Make Data Work for organizations. Hands-on experience on open-source framework Selenium-Java TestNG…&hellip;
      
        Skills: TestNG, Business analysis, Test automation, Selenium, Java
      
    "
 Software quality assurance tester ,United States,4.2,"Ameriinfovets, Inc.",QA Automation Tester,Remote,$45.00 - $55.00 Per Hour (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=310&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c94045e4&cb=1743695075670&jobListingId=1009697332290&jrtk=5-yul1-0-1inu56luol50r800-af3422db58f1aa4d,"This is an opportunity to supercharge your skills by writing the code to test the code using opensource tools like Selenium WebDriver and Postman.&hellip;
      
        Skills: Node.js, DevOps, Test automation, Selenium, Performance testing
      
    "
 Software quality assurance tester ,United States,2.4,PCG INTERNATIONAL INC,Senior Quality Assurance Tester,United States,,15d,https://www.glassdoor.com/partner/jobListing.htm?pos=311&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c5d5aab2&cb=1743695075671&jobListingId=1009677751987&jrtk=5-yul1-0-1inu56luol50r800-644ff9be5627b149,"DMV operations involve the integration of multiple platforms handling vehicle registration, driver licensing, financial transactions, and regulatory compliance.&hellip;
      
        Skills: Jira, Computer science, Load balancing, Test automation, Selenium
      
    "
 Software quality assurance tester ,United States,3.9,Avature,"Quality Assurance Engineer, Integrations (with Secret clearance)",Virginia,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=312&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0201f950&cb=1743695075671&jobListingId=1009607441304&jrtk=5-yul1-0-1inu56luol50r800-2370f5130d3f1737,"Quality Assurance Engineers in this team perform technical and functional analysis of the way our platform exchanges information with third party software and…&hellip;
      
        Skills: XML, Analysis skills, Requirements analysis, REST, Exercise planning
      
    "
 Software quality assurance tester ,United States,3.7,Jopari Solutions Inc,Senior Test Engineer - Fully Remote in US,United States,$100K - $115K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=313&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d99c9909&cb=1743695075673&jobListingId=1009564168917&jrtk=5-yul1-0-1inu56luol50r800-e6f6dcca738d82ca,"Use your experience to ensure our products and implementation answer our client’s requirement. Apply effective design patterns, manual and develop automated…&hellip;
      
        Skills: Jira, EDI, XML, Writing skills, LoadRunner
      
    "
 Software quality assurance tester ,United States,4.3,Steampunk,Lead Software Performance Test Engineer,"McLean, VA",$110K - $175K (Employer est.),6d,https://www.glassdoor.com/partner/jobListing.htm?pos=314&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_fb839bde&cb=1743695075671&jobListingId=1009688336170&jrtk=5-yul1-0-1inu56luol50r800-8a15414478e71e71,"Excellent communication and interpersonal skills, with the ability to explain complex technical concepts to both technical and non-technical stakeholders.&hellip;
      
        Skills: CI/CD, Growing experience, Computer science, Kubernetes, DevOps
      
    "
 Software quality assurance tester ,United States,2.7,Technatomy Corporation,508 Compliance Analyst/Tester,Remote,,6d,https://www.glassdoor.com/partner/jobListing.htm?pos=315&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_78852404&cb=1743695075673&jobListingId=1009688288767&jrtk=5-yul1-0-1inu56luol50r800-b8d5bb0dce344754,"Bachelor’s degree in computer science or a related field. Evaluate accessibility testing tools and manage tasks in multiple products/projects.&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Web accessibility, Pegasystems, Power BI
      
    "
 Software quality assurance tester ,United States,3.9,CORMAC,Lead Validation Engineer,Remote,,2d,https://www.glassdoor.com/partner/jobListing.htm?pos=316&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_10896dbd&cb=1743695075672&jobListingId=1009692458864&jrtk=5-yul1-0-1inu56luol50r800-3dd54163356f8c89,"Bachelor’s degree in Computer Science, Engineering, or a related field, or equivalent practical experience. Hands-on experience working with popular Integrated…&hellip;
      
        Skills: Jira, CI/CD, Computer science, Management, Test management tools
      
    "
 Software quality assurance tester ,United States,4.1,Intone Networks,SDET,Remote,,30d,https://www.glassdoor.com/partner/jobListing.htm?pos=317&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_86ca4b75&cb=1743695075672&jobListingId=1009659398471&jrtk=5-yul1-0-1inu56luol50r800-117889687f23cce5,"Excellent designing and programming skills with Java with OOP • Experience with Java Design Pattern / Multi Trading • Strong experience with Selenium,…&hellip;
      
        Skills: MVC, CSS, JUnit, Cucumber, Selenium
      
    "
 Software quality assurance tester ,United States,4.2,Altitude technology Solutions Inc,Performance Test Analyst,Remote,$36.79 - $55.00 Per Hour (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=318&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f07fc159&cb=1743695075672&jobListingId=1009696156148&jrtk=5-yul1-0-1inu56luol50r800-cb3b1e4c68fdeb5a,"⁠knowledgeable on what performance tests should be conducted- stress, load, etc. Performance Testing on Salesforce application using Neo Load tool.&hellip;
      
        Skills: Salesforce, Performance testing
      
    "
 Software quality assurance tester ,United States,3.3,WebstaurantStore,Software Development Engineer in Test (SDET) - Remote,"Lititz, PA",$66K - $109K (Glassdoor est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=319&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_d8dd0f94&cb=1743695075672&jobListingId=1009692119149&jrtk=5-yul1-0-1inu56luol50r800-fe5f1bb8b7b2bb5a,"Exceptional communication skills, with the ability to articulate technical concepts to non-technical stakeholders. Being humble, forthcoming, open and honest.&hellip;
      
        Skills: CI/CD, Azure, DevOps, C#, Test automation
      
    "
 Software quality assurance tester ,United States,3.5,Qualitest,SECTOR - System Quality Engineer (SQE),"Phoenix, AZ",$130K - $140K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=320&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_d426350c&cb=1743695075673&jobListingId=1009563932959&jrtk=5-yul1-0-1inu56luol50r800-8e654cf61266c12f,"Experience driving quality engineering across Agile, Waterfall, and Hybrid project lifecycles. Collaboration and Communication: Engage key stakeholders and…&hellip;
      
        Skills: Computer science, Azure, Management, Waterfall, DevOps
      
    "
 Software quality assurance tester ,United States,3.3,Alight,Mobile Application Quality Analyst - Virtual,Illinois,$72K - $115K (Employer est.),20d,https://www.glassdoor.com/partner/jobListing.htm?pos=321&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_8a1cb8c6&cb=1743695075672&jobListingId=1009672275172&jrtk=5-yul1-0-1inu56luol50r800-782e9c4bffba7d8e,"Pay Transparency Statement: Alight considers a variety of factors in determining whether to extend an offer of employment and in setting the appropriate…&hellip;
      
        Skills: Jira, Relational databases, iOS, Test automation, Selenium
      
    "
 Software quality assurance tester ,United States,3.7,Accumulus Synergy,Senior Engineer - Test Automation,Remote,$145K - $160K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=322&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a510fdd5&cb=1743695075673&jobListingId=1009404024071&jrtk=5-yul1-0-1inu56luol50r800-cf50629616f0249a,"Accumulus is seeking an experienced Senior Software Test Automation Engineer to help develop automation to test our front end, backend services and…&hellip;
      
        Skills: GAMP, Azure, FedRAMP, Test automation, Selenium
      
    "
 Software quality assurance tester ,United States,5.0,Offchain Labs,Founding QA Lead,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=323&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_4027b87d&cb=1743695075673&jobListingId=1009637778738&jrtk=5-yul1-0-1inu56luol50r800-bebfebcf62141df0,"Bugs and vulnerabilities in smart contract execution, rollups, or state proofs can have massive implications. Experience building QA processes from scratch in a…&hellip;
      
        Skills: CI/CD, Cloud infrastructure, DevOps, Test automation, Selenium
      
    "
 Software quality assurance tester ,United States,3.5,Ribbon Communications,Integration Commissioner /Tester (Telecommunications),Remote,,24h,https://www.glassdoor.com/partner/jobListing.htm?pos=324&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_602240f0&cb=1743695075673&jobListingId=1009694609165&jrtk=5-yul1-0-1inu56luol50r800-c7d4a265eceab6be,"This position will focus on deploying and integrating Telecom networks using Engineering specifications and design documents. US Citizen or Green Card Required.&hellip;
      
        Skills: Solaris, Electrical engineering, Scripting, Organizational skills, Telecommunication
      
    "
 Software quality assurance tester ,United States,3.4,Rain Bird Corporation,Lead Engineer- Quality Assurance,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_a1e11e5c&cb=1743695075673&jobListingId=1009653366392&jrtk=5-yul1-0-1inu56luol50r800-17c44327562ab120,"Leverage, and drive adopted tools for defect tracking and test automation tools and methodologies. Ensure that test teams obtain the resources (including…&hellip;
      
        Skills: Jira, Computer science, Management, Internet of things, Test management tools
      
    "
 Software quality assurance tester ,United States,3.6,Amentum,Test Engineer,"Dahlgren, VA",$80K - $105K (Glassdoor est.),14d,https://www.glassdoor.com/partner/jobListing.htm?pos=326&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_1f256a24&cb=1743695075673&jobListingId=1009679153656&jrtk=5-yul1-0-1inu56luol50r800-c72d95ed63233376,"Successful candidates must possess excellent communication skills and interact directly with customers and engineering personnel.&hellip;
      
        Skills: Computer science, Employment & labor law, System testing, Software development, Communication skills
      
    "
 Software quality assurance tester ,United States,3.9,TTC Global,Senior Software QA Engineer CCB exp.,"Houston, TX",,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f0c42427&cb=1743695075674&jobListingId=1009551476697&jrtk=5-yul1-0-1inu56luol50r800-056590bfca8924a4,"Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent experience). Identify, document, and track defects using defect…&hellip;
      
        Skills: CI/CD, Computer science, DevOps, LoadRunner, Selenium
      
    "
 Software quality assurance tester ,United States,3.5,The Zebra,"Senior Quality Engineer (Remote, United States)",Texas,$110K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=328&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2d3f7070&cb=1743695075674&jobListingId=1009641595870&jrtk=5-yul1-0-1inu56luol50r800-2c3e2ac34e3da37b,"Ambitious problem solver who can own major projects and multiple initiatives. All of our employees can join and participate in (or create your own!).&hellip;
      
        Skills: CI/CD, Mobile applications, Quality assurance, Continuous improvement, JavaScript
      
    "
 Software quality assurance tester ,United States,3.3,Language Link,Tajik QA Full MemoQ,Remote,,22d,https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_656123d2&cb=1743695075673&jobListingId=1009669121931&jrtk=5-yul1-0-1inu56luol50r800-8737d546e63eb64c,"Respond promptly to emails and/or phone calls. Manage multiple projects and deadlines while ensuring high-quality work. Must use Word and PDF.&hellip;
      
        Skills: English, Human resources, Translation, Proofreading
      
    "
 Software quality assurance tester ,United States,3.4,Arcadia.io,"Senior Software Engineer, Quality & Test","Arlington, WA",$128K - $172K (Glassdoor est.),20d,https://www.glassdoor.com/partner/jobListing.htm?pos=330&ao=1136043&s=58&guid=00000195fc535790b676f095fffda569&src=GD_JOB_AD&t=SR&vt=w&cs=1_92e07e32&cb=1743695075674&jobListingId=1009672324405&jrtk=5-yul1-0-1inu56luol50r800-7343455c99571095,"Manage and mitigate test and technical debts, ensuring thorough coverage in testing and technical solutions. Familiarity with API testing tools like Postman.&hellip;
      
        Skills: CI/CD, Authentication, Elasticsearch, Management, JUnit
      
    "
 Software quality assurance tester ,United States,3.8,NTT DATA,Salesforce Quality Assurance Engineer - Remote US Position,"Dallas, TX",,5d,https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=1110586&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&cs=1_81c887ce&cb=1743695082225&jobListingId=1009689600766&cpc=47CFDC01B3F81FAC&jrtk=5-yul1-0-1inu56sd1gmso800-c6816c4a8c7ba5aa---6NYlbfkN0Bpo5Q-IoG1V_mjYSR4J41fvsy6TiSA3aeewfLkPI7RoVCrCgbM6ifS19MvyKgmVgFyM5iZbnolcveaIgmBHXcAnzWHND17iQ6t5yhpOM77snk6BjImB0h4CpLTE8F7g_dTpD3DFEkU7WxWKAIDfD1T8OqAflANnJiOOywyHHL8BNxvKH5ZTbhrcPrvA63VzzapzaEzunOtc_1FIKEgCGbrLBu5kGIlAAyJHYyCLHQcTYnPZTIvh_Dt24JywAHi3_QKUYpHz_nTNdg5JffH7fKDyF-6Nw43lvjZF6eT2cL6yZIsJksixU9frOu3Z7Xkbawp6Iml4KNGNAy11YfV4ywJQZblYHBT6_cC2bxCsqxzSOTqIfuNR2JPl4TEUq9yEpoYRIX6Ts0n1-2bUUTNNj7hT65w2ArXevWgGWwJ2TGcDOSGFuP4PCIfDUJB58vl7v2njotq50l3j5qN-bhIE2eYzSMuXZWyuE-YVUSKAnRgl-HyRq1lXOwKqtk3HMaKO34ZH3qmMNg9xpjDa6kg0z2VWzdUvzgyHe21lC7mgMjnrIvWIuuoRDesTGLzMXLRKUf8uGzMijDAGFrWMc-kaIBmCcQLfsn7B_4UrQbp2rjpxkVKR2f5WGC0OWLKz3fx9UX0_FrAEH6-O7D5lQ9DvXXEkqDzfUjVjjNV_PZkVIMGVsMRMkoWhC-4uvUfrMPoy8WQcMXcSwkjLIqvxYjDnW6vibf88YgW3Wk%3D,"5+ years of experience with test automation tools for functional, regression, performance and load testing. Expertise in Core Java programming, strong in OOPS…&hellip;
      
        Skills: TestNG, Oracle, Ant, Salesforce, DevOps
      
    "
 Software quality assurance tester ,United States,3.6,Atlantis IT Consulting Group LLC.,Test Engineer for analytics (Remote),Remote,$91K - $99K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=402&ao=1110586&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0cdcdf40&cb=1743695082226&jobListingId=1009695692957&cpc=C4A69CCDBB3B9599&jrtk=5-yul1-0-1inu56sd1gmso800-abdae897120b4dab---6NYlbfkN0DNmW-Hp3xMqIrpwc1s0ZlHyzkTNLS_VrD7DENbqhXYL9wEggRNhVy5ZOz1dkdOiYVKg2QVvKnAMCzFBN-UTiIvSlrvw5kSLuwbem7KTfFtk5WfJWaaMLbTRYULClbGWzrdOdO1o_icoYx8zJ6sD7XheNy2O9glxHSLbB0_yIayY0emdENQ_s3P6Jl7waxfgqZMNZSa1u1PyoMSGVHFomZTV_0ljHDNMINasRBhABp-uD02YOPmkxUCJ5ISZOxpLMPZIXSOOKJR_AsbYbQ3E_KzT9jZ9jJ63yQ7Kuv-B1RL4d1TTVuD5g9zFCuDHsd3oUcIe8rNIKffyQkPPh1CYOgrbyEw6YZmFbQT_WiBe73c9x9HDdxFPovLQFnXUasdS1SrS64xqzu1N9QkLVL88EenGo55t4KfBW5gKRoe9_k0tCGaU56CU-3gHrbv1XsWZsHxu9R8M8HDoqY25225OFA9UalcAMDGjjEydGHmh3_-WDH7ZNkwo05w-Dq9WAFPhg0nlsor17zKpcZh5QmUnKjFdB3cylEfUeAYB21JTcl_pQtfY5VvEdtAAdUytLoXn5TpFSM_kgr0CY4NRWvxxy6RybHOS9dWrFEhJZ2f_0r89MuepLDHblrszcRvPyc6MMn_dLS3o_ubrxGBkryL5IYmV5B3CQp-4I8B34AkvVp2askuh7KmogLgFeq06c55W1VCRkUZNYLZYTi5_Tq3x7JIYDwF8dEmjUfKLUfY1pe_7Qtl3yqPxYtyeLG9aECcCYR7zhHwR85vqw%3D%3D,"Expertise in ETL tools like TalenD and Hands on exposure to BI tools (Tableau, Cognos, SAS) integration with Cloudera CDH.&hellip;
      
        Skills: Cognos, SAS, Spark, English, Apache Hive
      
    "
 Software quality assurance tester ,United States,3.6,Everest Technologies,QA Lead - MAWM,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=403&ao=1110586&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_83c16dd8&cb=1743695082226&jobListingId=1009605147832&cpc=6FC5BA77C9A4CD78&jrtk=5-yul1-0-1inu56sd1gmso800-f6b82793a927c039---6NYlbfkN0B7LOa3BQXfhZiyrtlDSV80sk3x6WUA0-7XJ7IGQf28HphwC1Mssfd0vltzEtsGxe7z5mjbQgm8P8xkBwUdnbzwqbTETgblHUMh-_Q8paHXlJNQ6lo6kyYpmaidCFmyE1Eet07hH_xhU9EKNOWHG8uwdX0h6TrDBS0HvPP3MrJAMpbH0QwtkjKqWSKvwCHXmHLNqoTYQsaakFeumFE11qvuBwEGJ8EX88xuINJhBFkFkxcRtCe0s1Tr3QXmUCIRF007jeLhOWXbCtQNGY8RNMqOriAKJRVTD5G1HxHqKiAJFFJ8FvxCQbg5ioN4zWN12bXalBCkX8jEa5NDpi3lEUDTkF5OS-mzWLT8JthZbC_U16AtdABVHA8bQ3YUKF7x0z3Qc0FLen8DIRPvv1pwbMi2I4xP4dsNun7YxnQ0ZZHo9L5E4DI1Yk4oUSG4_NrJenQmw0mpkmVhHMwDCtzuRAbaXC7l0HCCFUm1yYwx87-LfD7LgWKK0jqBBcsAf3vVyO69tBn5eI-ikvohYfNOxlEyF19HJmKUX-DhmWH-eU9qBPGnFgOejC30OJP_8VN8QTiCl_RM82WzlyJL-zgW-qamBQlwy-X5P9XUgC1HwI1FjaYyUN7B2dUZySKjYCG48Ew7BxHWtxOQRcXpLYVBE2aKjn8IXD6eDFKAYnbV-CI3EXHPgO798XRyO3dcWmMHqGpnr-ZaODqpe_apMnaFDwSbmVCl7AJGH4_JJqTA0FsODHtqfSoSR4x-,"Process Flow development, Config (as needed), test case development, testing (all phases), attend defect meetings; communicate status of deliverables, go-live…&hellip;
      
        Skills: Supply chain, Selenium, Warehouse management system, Functional testing, Analysis skills
      
    "
 Software quality assurance tester ,United States,,BookTix,UI/UX Design and QA Testing,New Jersey,,26d,https://www.glassdoor.com/partner/jobListing.htm?pos=404&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_663d797c&cb=1743695082226&jobListingId=1009665235740&jrtk=5-yul1-0-1inu56sd1gmso800-d25eeb1f11f52020,"Test designs once implemented by the development team to ensure correct design and functionality. Illustrate design ideas using storyboards, process flows and…&hellip;
      
        Skills: Web design, Wireframing, Figma
      
    "
 Software quality assurance tester ,United States,3.7,Alkami,Staff SDET,Remote,$158K - $225K (Employer est.),20d,https://www.glassdoor.com/partner/jobListing.htm?pos=405&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&cs=1_d416dc5f&cb=1743695082227&jobListingId=1009672215587&jrtk=5-yul1-0-1inu56sd1gmso800-8827f72bd4f81128,"Able to communicate highly technical issues and concepts to technical, non-technical, and leadership audiences by tailoring the message accordingly.&hellip;
      
        Skills: CI/CD, TestNG, Gradle, JUnit, Bamboo
      
    "
 Software quality assurance tester ,United States,3.2,"Strategic Management Solutions, LLC.",Quality Assurance Engineer,Remote,,9d,https://www.glassdoor.com/partner/jobListing.htm?pos=406&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_657b59fe&cb=1743695082226&jobListingId=1009683843958&jrtk=5-yul1-0-1inu56sd1gmso800-87ae040ee5eb9e44,"Demonstrated ability to understand and interpret various physical, mechanical, and electrical documents, blueprints, drawings, specifications, and schematics.&hellip;
      
        Skills: Management, Schematics, Quality assurance, ASME codes & standards, QA/QC
      
    "
 Software quality assurance tester ,United States,3.3,3Pillar,Software Engineer – Automation and Cybersecurity,Maryland,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=407&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f390280a&cb=1743695082227&jobListingId=1009517287101&jrtk=5-yul1-0-1inu56sd1gmso800-19e94bd6cb430165,"You’ll leverage your expertise in Python programming and networking to develop test cases that safeguard against potential threats, with the opportunity to work…&hellip;
      
        Skills: CI/CD, TCP, DevOps, English, Network protocols
      
    "
 Software quality assurance tester ,United States,,Diverge Health,Senior Software Test Engineer,"Chicago, IL",$91K - $127K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d1d1b0f0&cb=1743695082226&jobListingId=1009645979760&jrtk=5-yul1-0-1inu56sd1gmso800-af0230d5246f9360,"We partner with primary care providers to improve the engagement and management of their Medicaid patients, providing independent practices access to…&hellip;
      
        Skills: Node.js, React, SQL, JavaScript, APIs
      
    "
 Software quality assurance tester ,United States,,Kihbba,Business Automation Expert,Remote,$30.00 - $50.00 Per Hour (Employer est.),6d,https://www.glassdoor.com/partner/jobListing.htm?pos=409&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2d8be8f5&cb=1743695082227&jobListingId=1009688323579&jrtk=5-yul1-0-1inu56sd1gmso800-d5b5d68cd4d984e8,"Ability to adapt quickly to new technologies and tools. Collaborate with stakeholders to understand business requirements and design automation solutions.&hellip;
      
        Skills: Quality assurance, APIs, Agile
      
    "
 Software quality assurance tester ,United States,3.6,Exodus Integrity Services (EIS),IT Duck Creek QA,United States,,2d,https://www.glassdoor.com/partner/jobListing.htm?pos=410&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&cs=1_4e236759&cb=1743695082227&jobListingId=1009691755705&jrtk=5-yul1-0-1inu56sd1gmso800-f9875183815e5585,"Mitigates product and system risk through testing activities that consider application layers (Client, API, and database), levels of testing (unit, integration,…&hellip;
      
        Skills: Scrum, APIs, Agile, IT
      
    "
 Software quality assurance tester ,United States,4.1,Virtru,Senior Software Development Engineer in Test (SDET),"Washington, DC",$150K - $200K (Employer est.),6d,https://www.glassdoor.com/partner/jobListing.htm?pos=411&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3bba3ce9&cb=1743695082228&jobListingId=1009688143848&jrtk=5-yul1-0-1inu56sd1gmso800-9c5cc8cc8ebc4f36,"Communicate effectively with technical and non-technical stakeholders, proactively sharing insights and soliciting feedback. 401(k) with company match.&hellip;
      
        Skills: French, Go, Kubernetes, Ansible, Software deployment
      
    "
 Software quality assurance tester ,United States,3.8,Applied Systems Canada,Senior SDET (UCP),United States,,14d,https://www.glassdoor.com/partner/jobListing.htm?pos=412&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&cs=1_a89c3c3d&cb=1743695082229&jobListingId=1009679213352&jrtk=5-yul1-0-1inu56sd1gmso800-3de3a0e6a8854e0d,"Maintain and update technical documentation relating to test architecture, design steps, integration processes, or procedures.&hellip;
      
        Skills: Jira, CI/CD, Computer science, Kubernetes, Military
      
    "
 Software quality assurance tester ,United States,3.7,New York Life Insurance Co,"Corporate Vice President, Test Engineer - Quality Assurance",Texas,$150K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=413&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&cs=1_9a286238&cb=1743695082228&jobListingId=1009644657952&jrtk=5-yul1-0-1inu56sd1gmso800-c3a56bcf4b0bc3e8,"Specific skills/other requirements - Experience must include 3 years in all components of each of the following skills: 1) Building and developing Quality…&hellip;
      
        Skills: Jira, Cognos, Computer science, Power BI, Microsoft Excel
      
    "
 Software quality assurance tester ,United States,3.9,MetLife,Technology Liaison - IVR UAT,Remote,$65K - $95K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=414&ao=1136043&s=58&guid=00000195fc53714ba447ca109713d12e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f0c2cd34&cb=1743695082228&jobListingId=1009634539215&jrtk=5-yul1-0-1inu56sd1gmso800-95f56d4e3282c3f9,"Expert Understanding of technologies used in the IVR and telephony: Dialogue Design tools, Chat bot, Text to Speech, Speech Recognition, Toll Free Number…&hellip;
      
        Skills: Microsoft Powerpoint, SAFe, Azure, Management, Call center
      
    "
